Time;Cd;Cl
772.0;0.0309381741;-0.728454507
773.0;0.0309124343;-0.728663955
774.0;0.030886885;-0.728871494
775.0;0.0308614206;-0.729073179
776.0;0.0308357576;-0.729280622
777.0;0.0308100135;-0.729492678
778.0;0.0307851222;-0.729693756
779.0;0.0307587639;-0.729902828
780.0;0.0307331606;-0.730108948
781.0;0.0307080778;-0.730309373
782.0;0.0306832295;-0.730510061
783.0;0.0306581148;-0.730714746
784.0;0.0306324297;-0.730919063
785.0;0.0306068164;-0.731122322
786.0;0.0305808926;-0.731327657
787.0;0.0305559956;-0.731527553
788.0;0.0305310513;-0.731726809
789.0;0.0305057175;-0.731924483
790.0;0.0304804711;-0.732120745
791.0;0.0304549232;-0.732320939
792.0;0.0304300923;-0.732518234
793.0;0.0304050605;-0.732716783
794.0;0.0303797832;-0.732913405
795.0;0.0303547912;-0.733108053
796.0;0.0303299024;-0.733302226
797.0;0.0303050455;-0.733496187
798.0;0.0302805393;-0.733687776
799.0;0.0302546339;-0.733885229
800.0;0.0302299817;-0.734075322
801.0;0.030204411;-0.734271801
802.0;0.0301802478;-0.734460936
803.0;0.0301553835;-0.734654019
804.0;0.0301304603;-0.734844849
805.0;0.030105358;-0.735037496
806.0;0.030081395;-0.735222537
807.0;0.0300562901;-0.735415245
808.0;0.0300322568;-0.735601514
809.0;0.0300071525;-0.73579033
810.0;0.0299819918;-0.735981949
811.0;0.0299578753;-0.736167908
812.0;0.0299337643;-0.736353896
813.0;0.0299095405;-0.736541232
814.0;0.0298848877;-0.736726095
815.0;0.029860332;-0.736910881
816.0;0.0298360343;-0.737096204
817.0;0.0298119268;-0.73728054
818.0;0.0297874091;-0.737466257
819.0;0.029763767;-0.737646547
820.0;0.0297387719;-0.737830568
821.0;0.0297144079;-0.738012069
822.0;0.0296903206;-0.738192581
823.0;0.0296668825;-0.738370613
824.0;0.0296429021;-0.738552457
825.0;0.0296187509;-0.738735945
826.0;0.0295943708;-0.738915772
827.0;0.0295699386;-0.739095366
828.0;0.0295463026;-0.739271044
829.0;0.0295229404;-0.739444853
830.0;0.0294991141;-0.739623148
831.0;0.029475523;-0.739800861
832.0;0.029450906;-0.739981533
833.0;0.0294273787;-0.740154116
834.0;0.0294036564;-0.74032837
835.0;0.0293800424;-0.740504704
836.0;0.0293564215;-0.740681958
837.0;0.0293329724;-0.740857514
838.0;0.029309266;-0.741029571
839.0;0.0292855531;-0.741202818
840.0;0.02926213;-0.741374989
841.0;0.0292394012;-0.741542838
842.0;0.0292155902;-0.741720472
843.0;0.0291922609;-0.741895769
844.0;0.0291689906;-0.742063562
845.0;0.0291456926;-0.742232299
846.0;0.0291225271;-0.742401454
847.0;0.0290994285;-0.742571568
848.0;0.0290763409;-0.742742736
849.0;0.0290531784;-0.742914439
850.0;0.0290297165;-0.743082608
851.0;0.0290064525;-0.74324904
852.0;0.0289834678;-0.743414526
853.0;0.0289606721;-0.74357987
854.0;0.0289378989;-0.743746127
855.0;0.0289149541;-0.743914584
856.0;0.0288915198;-0.744083115
857.0;0.0288687334;-0.744248302
858.0;0.0288465563;-0.744408136
859.0;0.0288239817;-0.744571254
860.0;0.028801122;-0.744737791
861.0;0.0287785401;-0.744900443
862.0;0.0287555701;-0.745062231
863.0;0.0287326506;-0.745225406
864.0;0.028710155;-0.745387605
865.0;0.0286877994;-0.745549083
866.0;0.0286655785;-0.745709548
867.0;0.0286431916;-0.745871902
868.0;0.0286205003;-0.746032434
869.0;0.0285980148;-0.746191999
870.0;0.0285756473;-0.746351058
871.0;0.0285533399;-0.746510314
872.0;0.0285315765;-0.746666504
873.0;0.0285089395;-0.746829983
874.0;0.0284868318;-0.746986886
875.0;0.0284648116;-0.747142766
876.0;0.0284429047;-0.747298746
877.0;0.028420892;-0.747456211
878.0;0.028398898;-0.747613122
879.0;0.0283769307;-0.747771122
880.0;0.0283548409;-0.747926265
881.0;0.0283330105;-0.74807957
882.0;0.0283113064;-0.748232566
883.0;0.0282896113;-0.748386494
884.0;0.0282679102;-0.748541392
885.0;0.028246043;-0.7486972
886.0;0.028223817;-0.748850124
887.0;0.0282023574;-0.748999625
888.0;0.0281806978;-0.749152356
889.0;0.0281592619;-0.74930491
890.0;0.0281377039;-0.74945897
891.0;0.0281167712;-0.749606301
892.0;0.0280949699;-0.749757714
893.0;0.0280730907;-0.749908406
894.0;0.0280520946;-0.7500532
895.0;0.0280313246;-0.750198337
896.0;0.0280097158;-0.750353128
897.0;0.0279886358;-0.750502918
898.0;0.0279676654;-0.750646357
899.0;0.0279460951;-0.750796167
900.0;0.0279249285;-0.750943615
901.0;0.0279038182;-0.751094268
902.0;0.0278830546;-0.751240826
903.0;0.0278620764;-0.75138575
904.0;0.0278408933;-0.75152946
905.0;0.0278202281;-0.751671158
906.0;0.0277994081;-0.751816395
907.0;0.0277786697;-0.751964161
908.0;0.0277579311;-0.752107103
909.0;0.0277371772;-0.752248781
910.0;0.0277162173;-0.752392234
911.0;0.0276956318;-0.752535961
912.0;0.0276752012;-0.752679964
913.0;0.0276547398;-0.752823102
914.0;0.0276342625;-0.752964742
915.0;0.0276137901;-0.753105101
916.0;0.0275933729;-0.753245469
917.0;0.0275728093;-0.753385204
918.0;0.0275524556;-0.753525499
919.0;0.0275320446;-0.753666392
920.0;0.0275118256;-0.753806596
921.0;0.027491469;-0.753947933
922.0;0.0274717489;-0.754083034
923.0;0.0274518443;-0.754217885
924.0;0.0274314003;-0.75435474
925.0;0.0274112329;-0.754493187
926.0;0.027391437;-0.754632506
927.0;0.0273714442;-0.754771889
928.0;0.0273515673;-0.754907891
929.0;0.0273316433;-0.755042051
930.0;0.0273117269;-0.75517825
931.0;0.0272920578;-0.755311867
932.0;0.0272724647;-0.755445961
933.0;0.0272525801;-0.755581912
934.0;0.0272332753;-0.755714406
935.0;0.0272131502;-0.7558519
936.0;0.0271941861;-0.755980975
937.0;0.0271747485;-0.756113997
938.0;0.0271546245;-0.756251826
939.0;0.0271353879;-0.756384789
940.0;0.0271162137;-0.756517086
941.0;0.0270970018;-0.756648928
942.0;0.0270777415;-0.75678014
943.0;0.0270584228;-0.756910634
944.0;0.0270391781;-0.757041592
945.0;0.0270198384;-0.75717066
946.0;0.0270007883;-0.757299785
947.0;0.0269819183;-0.757429212
948.0;0.0269629577;-0.757560006
949.0;0.0269439569;-0.757690841
950.0;0.0269248747;-0.757822
951.0;0.026906146;-0.757950403
952.0;0.0268874626;-0.758074506
953.0;0.0268684695;-0.758201317
954.0;0.0268493205;-0.758329496
955.0;0.0268306754;-0.758456119
956.0;0.0268120361;-0.75858341
957.0;0.0267934106;-0.758710882
958.0;0.0267747081;-0.75883878
959.0;0.0267564815;-0.758965253
960.0;0.0267370787;-0.759091684
961.0;0.0267189378;-0.759211072
962.0;0.0267005213;-0.759333879
963.0;0.0266816184;-0.759461608
964.0;0.0266639267;-0.759583722
965.0;0.0266456206;-0.759708587
966.0;0.0266274328;-0.759831178
967.0;0.0266091433;-0.759956617
968.0;0.0265906716;-0.760079407
969.0;0.0265720392;-0.760203606
970.0;0.0265540687;-0.760322745
971.0;0.0265363048;-0.76044172
972.0;0.0265183602;-0.760563139
973.0;0.0265002783;-0.760685423
974.0;0.0264821521;-0.760806398
975.0;0.0264639231;-0.760928766
976.0;0.0264460879;-0.761046453
977.0;0.0264276366;-0.761165215
978.0;0.0264100611;-0.761278444
979.0;0.0263917023;-0.761398293
980.0;0.026373914;-0.76151709
981.0;0.0263564201;-0.761635317
982.0;0.0263387671;-0.761752465
983.0;0.0263213111;-0.761868429
984.0;0.026303178;-0.76198627
985.0;0.0262854093;-0.762102912
986.0;0.0262678738;-0.76221609
987.0;0.0262501286;-0.762330614
988.0;0.0262324169;-0.762445516
989.0;0.0262151565;-0.762559169
990.0;0.0261976775;-0.762675144
991.0;0.026180353;-0.7627897
992.0;0.026162562;-0.762903601
993.0;0.0261452313;-0.76301378
994.0;0.0261277282;-0.763126852
995.0;0.0261102483;-0.763240687
996.0;0.0260927907;-0.76335383
997.0;0.0260752939;-0.763468998
998.0;0.0260586072;-0.76357864
999.0;0.0260415365;-0.76369313
1000.0;0.026024458;-0.763805599
